# Distance/nm	$\rho$	$I_{\text{CTF}}$	$I_{\text{CTF}} \otimes \sigma_{\text{detector}}$
11.97799	1.00109	0.93673	0.75698
12.02801	1.00106	0.94303	0.76077
12.07802	1.00102	0.94917	0.76451
12.12803	1.00097	0.95509	0.76821
12.17804	1.0009	0.96073	0.77187
12.22806	1.00082	0.96604	0.77548
12.27807	1.00073	0.97097	0.77905
12.32808	1.00064	0.97548	0.78258
12.37809	1.00054	0.97954	0.78607
12.42811	1.00044	0.98311	0.78951
12.47812	1.00034	0.98617	0.79292
12.52813	1.00024	0.98871	0.79628
12.57814	1.00014	0.99072	0.7996
12.62816	1.00005	0.9922	0.80287
12.67817	0.99996	0.99315	0.80611
12.72818	0.99988	0.99358	0.8093
12.77819	0.99981	0.99353	0.81245
12.82821	0.99975	0.993	0.81556
12.87822	0.99969	0.99202	0.81863
12.92823	0.99965	0.99065	0.82166
12.97824	0.99961	0.9889	0.82465
13.02826	0.99958	0.98684	0.82759
13.07827	0.99957	0.98449	0.8305
13.12828	0.99956	0.98192	0.83337
13.17829	0.99956	0.97917	0.83619
13.22831	0.99956	0.9763	0.83898
13.27832	0.99958	0.97334	0.84173
13.32833	0.9996	0.97037	0.84444
13.37834	0.99963	0.96742	0.8471
13.42836	0.99966	0.96455	0.84974
13.47837	0.99969	0.96179	0.85233
13.52838	0.99973	0.95921	0.85488
13.57839	0.99977	0.95682	0.8574
13.62841	0.99981	0.95468	0.85988
13.67842	0.99985	0.9528	0.86232
13.72843	0.99989	0.95122	0.86472
13.77844	0.99993	0.94996	0.86709
13.82846	0.99997	0.94904	0.86942
13.87847	1	0.94846	0.87172
13.92848	1.00004	0.94824	0.87398
13.97849	1.00007	0.94836	0.8762
14.02851	1.00009	0.94884	0.87839
14.07852	1.00011	0.94966	0.88055
14.12853	1.00013	0.9508	0.88267
14.17854	1.00015	0.95226	0.88476
14.22856	1.00016	0.954	0.88681
14.27857	1.00017	0.95599	0.88883
14.32858	1.00017	0.95822	0.89082
14.37859	1.00017	0.96065	0.89277
14.42861	1.00017	0.96325	0.8947
14.47862	1.00016	0.96597	0.89659
14.52863	1.00015	0.96879	0.89845
14.57864	1.00014	0.97166	0.90027
14.62866	1.00013	0.97455	0.90207
14.67867	1.00012	0.97742	0.90384
14.72868	1.0001	0.98024	0.90557
14.77869	1.00008	0.98297	0.90728
14.82871	1.00007	0.98558	0.90896
14.87872	1.00005	0.98803	0.91061
14.92873	1.00004	0.99031	0.91223
14.97874	1.00002	0.99239	0.91382
15.02876	1.00001	0.99424	0.91538
15.07877	0.99999	0.99585	0.91692
15.12878	0.99998	0.99721	0.91843
15.17879	0.99997	0.99831	0.91991
15.22881	0.99996	0.99913	0.92137
15.27882	0.99995	0.99969	0.9228
15.32883	0.99994	0.99998	0.9242
15.37884	0.99994	1	0.92558
15.42886	0.99994	0.99977	0.92693
15.47887	0.99993	0.9993	0.92826
15.52888	0.99993	0.99861	0.92957
15.57889	0.99993	0.9977	0.93085
15.62891	0.99993	0.99662	0.93211
15.67892	0.99994	0.99537	0.93334
15.72893	0.99994	0.99399	0.93455
15.77894	0.99994	0.99249	0.93574
15.82896	0.99995	0.99092	0.93691
15.87897	0.99995	0.98929	0.93805
15.92898	0.99996	0.98763	0.93918
15.97899	0.99997	0.98598	0.94028
16.02901	0.99997	0.98435	0.94136
16.07902	0.99998	0.98278	0.94242
16.12903	0.99998	0.98129	0.94346
16.17904	0.99999	0.97989	0.94448
16.22906	1	0.97863	0.94548
16.27907	1	0.9775	0.94646
16.32908	1	0.97653	0.94743
16.37909	1.00001	0.97573	0.94837
16.42911	1.00001	0.97511	0.9493
16.47912	1.00002	0.97468	0.95021
16.52913	1.00002	0.97444	0.9511
16.57914	1.00002	0.9744	0.95197
16.62916	1.00002	0.97455	0.95283
16.67917	1.00002	0.97488	0.95367
16.72918	1.00002	0.9754	0.95449
16.77919	1.00002	0.97609	0.95529
16.82921	1.00002	0.97694	0.95608
16.87922	1.00002	0.97794	0.95686
16.92923	1.00002	0.97906	0.95762
16.97924	1.00002	0.9803	0.95836
17.02926	1.00001	0.98163	0.95909
17.07927	1.00001	0.98303	0.95981
17.12928	1.00001	0.98449	0.96051
17.17929	1.00001	0.98597	0.9612
17.22931	1	0.98746	0.96187
17.27932	1	0.98895	0.96253
17.32933	1	0.9904	0.96317
17.37934	1	0.9918	0.96381
17.42936	1	0.99313	0.96443
17.47937	0.99999	0.99437	0.96503
17.52938	0.99999	0.99551	0.96563
17.57939	0.99999	0.99654	0.96621
17.62941	0.99999	0.99743	0.96678
17.67942	0.99999	0.9982	0.96734
17.72943	0.99999	0.99881	0.96789
17.77944	0.99999	0.99928	0.96843
17.82946	0.99999	0.9996	0.96896
17.87947	0.99999	0.99976	0.96947
17.92948	0.99999	0.99978	0.96998
17.97949	0.99999	0.99965	0.97047
18.02951	0.99999	0.99937	0.97096
18.07952	0.99999	0.99897	0.97143
18.12953	0.99999	0.99845	0.9719
18.17954	0.99999	0.99782	0.97235
18.22956	0.99999	0.99709	0.9728
18.27957	0.99999	0.99628	0.97323
18.32958	0.99999	0.9954	0.97366
18.37959	0.99999	0.99447	0.97408
18.42961	1	0.9935	0.97449
18.47962	1	0.99252	0.9749
18.52963	1	0.99154	0.97529
18.57964	1	0.99057	0.97568
18.62966	1	0.98963	0.97606
18.67967	1	0.98874	0.97643
18.72968	1	0.98791	0.97679
18.77969	1	0.98715	0.97715
18.82971	1	0.98647	0.97749
18.87972	1	0.98589	0.97784
18.92973	1	0.98541	0.97817
18.97974	1	0.98504	0.9785
19.02976	1	0.98478	0.97882
19.07977	1	0.98464	0.97913
19.12978	1	0.98462	0.97944
19.17979	1	0.98471	0.97975
19.22981	1	0.98492	0.98004
19.27982	1	0.98524	0.98033
19.32983	1	0.98567	0.98062
19.37984	1	0.98619	0.9809
19.42986	1	0.9868	0.98117
19.47987	1	0.98749	0.98144
19.52988	1	0.98824	0.9817
19.57989	1	0.98906	0.98196
19.62991	1	0.98991	0.98221
19.67992	1	0.9908	0.98246
19.72993	1	0.9917	0.9827
19.77994	1	0.9926	0.98294
19.82996	1	0.9935	0.98317
19.87997	1	0.99437	0.9834
19.92998	1	0.99521	0.98362
19.97999	1	0.996	0.98384
20.03001	1	0.99673	0.98405
20.08002	1	0.99739	0.98426
20.13003	1	0.99798	0.98447
20.18005	1	0.99849	0.98467
20.23006	1	0.99891	0.98487
20.28007	1	0.99923	0.98507
20.33008	1	0.99946	0.98526
20.3801	1	0.9996	0.98544
20.43011	1	0.99963	0.98563
20.48012	1	0.99957	0.98581
20.53013	1	0.99942	0.98598
20.58015	1	0.99918	0.98615
20.63016	1	0.99885	0.98632
20.68017	1	0.99845	0.98649
20.73018	1	0.99799	0.98665
20.7802	1	0.99746	0.98681
20.83021	1	0.99689	0.98697
20.88022	1	0.99628	0.98712
20.93023	1	0.99564	0.98727
20.98025	1	0.99498	0.98742
21.03026	1	0.99432	0.98757
21.08027	1	0.99366	0.98771
21.13028	1	0.99302	0.98785
21.1803	1	0.9924	0.98799
21.23031	1	0.99183	0.98812
21.28032	1	0.99129	0.98826
21.33033	1	0.99081	0.98839
21.38035	1	0.99039	0.98851
21.43036	1	0.99004	0.98864
21.48037	1	0.98976	0.98876
21.53038	1	0.98955	0.98888
21.5804	1	0.98943	0.989
21.63041	1	0.98938	0.98912
21.68042	1	0.98942	0.98923
21.73043	1	0.98954	0.98935
21.78045	1	0.98973	0.98946
21.83046	1	0.98999	0.98957
21.88047	1	0.99033	0.98967
21.93048	1	0.99073	0.98978
21.9805	1	0.99119	0.98988
22.03051	1	0.99169	0.98999
22.08052	1	0.99224	0.99009
22.13053	1	0.99283	0.99018
22.18055	1	0.99343	0.99028
22.23056	1	0.99405	0.99038
22.28057	1	0.99468	0.99047
22.33058	1	0.9953	0.99056
22.3806	1	0.99591	0.99065
22.43061	1	0.9965	0.99074
22.48062	1	0.99706	0.99083
22.53063	1	0.99758	0.99092
22.58065	1	0.99806	0.991
22.63066	1	0.99848	0.99109
22.68067	1	0.99885	0.99117
22.73068	1	0.99916	0.99125
22.7807	1	0.99939	0.99133
22.83071	1	0.99957	0.99141
22.88072	1	0.99967	0.99149
22.93073	1	0.9997	0.99156
22.98075	1	0.99967	0.99164
23.03076	1	0.99956	0.99171
23.08077	1	0.99939	0.99179
23.13078	1	0.99916	0.99186
23.1808	1	0.99888	0.99193
23.23081	1	0.99854	0.992
23.28082	1	0.99816	0.99207
23.33083	1	0.99775	0.99214
23.38085	1	0.9973	0.9922
23.43086	1	0.99683	0.99227
23.48087	1	0.99634	0.99233
23.53088	1	0.99585	0.9924
23.5809	1	0.99536	0.99246
23.63091	1	0.99487	0.99252
23.68092	1	0.99441	0.99258
23.73093	1	0.99397	0.99264
23.78095	1	0.99356	0.9927
23.83096	1	0.99319	0.99276
23.88097	1	0.99286	0.99282
23.93098	1	0.99258	0.99287
23.981	1	0.99236	0.99293
24.03101	1	0.99219	0.99298
24.08102	1	0.99208	0.99304
24.13103	1	0.99202	0.99309
24.18105	1	0.99203	0.99315
24.23106	1	0.9921	0.9932
24.28107	1	0.99223	0.99325
24.33108	1	0.99241	0.9933
24.3811	1	0.99265	0.99335
24.43111	1	0.99294	0.9934
24.48112	1	0.99327	0.99345
24.53113	1	0.99364	0.9935
24.58115	1	0.99404	0.99355
24.63116	1	0.99448	0.99359
24.68117	1	0.99493	0.99364
24.73118	1	0.9954	0.99369
24.7812	1	0.99587	0.99373
24.83121	1	0.99634	0.99378
24.88122	1	0.99681	0.99382
24.93123	1	0.99726	0.99387
24.98125	1	0.99769	0.99391
25.03126	1	0.99809	0.99395
25.08127	1	0.99846	0.994
25.13128	1	0.99879	0.99404
25.1813	1	0.99908	0.99408
25.23131	1	0.99933	0.99412
25.28132	1	0.99952	0.99416
25.33133	1	0.99966	0.9942
25.38135	1	0.99975	0.99424
25.43136	1	0.99979	0.99428
25.48137	1	0.99977	0.99432
25.53138	1	0.9997	0.99436
25.5814	1	0.99958	0.9944
25.63141	1	0.99941	0.99443
25.68142	1	0.9992	0.99447
25.73143	1	0.99894	0.99451
25.78145	1	0.99865	0.99454
25.83146	1	0.99833	0.99458
25.88147	1	0.99798	0.99462
25.93148	1	0.99762	0.99465
25.9815	1	0.99724	0.99469
26.03151	1	0.99685	0.99472
26.08152	1	0.99646	0.99475
26.13153	1	0.99608	0.99479
26.18155	1	0.9957	0.99482
26.23156	1	0.99535	0.99485
26.28157	1	0.99501	0.99489
26.33158	1	0.99471	0.99492
26.3816	1	0.99444	0.99495
26.43161	1	0.9942	0.99498
26.48162	1	0.99401	0.99501
26.53163	1	0.99386	0.99504
26.58165	1	0.99375	0.99508
26.63166	1	0.99369	0.99511
26.68167	1	0.99368	0.99514
26.73168	1	0.99372	0.99517
26.7817	1	0.9938	0.99519
26.83171	1	0.99393	0.99522
26.88172	1	0.99411	0.99525
26.93173	1	0.99432	0.99528
26.98175	1	0.99457	0.99531
27.03176	1	0.99485	0.99534
27.08177	1	0.99516	0.99537
27.13178	1	0.9955	0.99539
27.1818	1	0.99585	0.99542
27.23181	1	0.99622	0.99545
27.28182	1	0.9966	0.99547
27.33183	1	0.99697	0.9955
27.38185	1	0.99735	0.99553
27.43186	1	0.99771	0.99555
27.48187	1	0.99806	0.99558
27.53188	1	0.99839	0.9956
27.5819	1	0.99869	0.99563
27.63191	1	0.99897	0.99565
27.68192	1	0.99921	0.99568
27.73193	1	0.99942	0.9957
27.78195	1	0.99959	0.99573
27.83196	1	0.99971	0.99575
27.88197	1	0.9998	0.99578
27.93198	1	0.99984	0.9958
27.982	1	0.99984	0.99582
28.03201	1	0.9998	0.99585
28.08202	1	0.99971	0.99587
28.13203	1	0.99959	0.99589
28.18205	1	0.99942	0.99592
28.23206	1	0.99923	0.99594
28.28207	1	0.999	0.99596
28.33208	1	0.99875	0.99598
28.3821	1	0.99847	0.99601
28.43211	1	0.99817	0.99603
28.48212	1	0.99787	0.99605
28.53213	1	0.99755	0.99607
28.58215	1	0.99723	0.99609
28.63216	1	0.99691	0.99611
28.68217	1	0.9966	0.99614
28.73218	1	0.99631	0.99616
28.7822	1	0.99603	0.99618
28.83221	1	0.99577	0.9962
28.88222	1	0.99553	0.99622
28.93223	1	0.99533	0.99624
28.98225	1	0.99515	0.99626
29.03226	1	0.99501	0.99628
29.08227	1	0.99491	0.9963
29.13228	1	0.99484	0.99632
29.1823	1	0.99482	0.99634
29.23231	1	0.99483	0.99636
29.28232	1	0.99488	0.99638
29.33233	1	0.99497	0.99639
29.38235	1	0.9951	0.99641
29.43236	1	0.99526	0.99643
29.48237	1	0.99545	0.99645
29.53238	1	0.99567	0.99647
29.5824	1	0.99592	0.99649
29.63241	1	0.99619	0.9965
29.68242	1	0.99647	0.99652
29.73243	1	0.99677	0.99654
29.78245	1	0.99707	0.99656
29.83246	1	0.99738	0.99657
29.88247	1	0.99769	0.99659
29.93248	1	0.998	0.99661
29.9825	1	0.99829	0.99663
30.03251	1	0.99857	0.99664
30.08252	1	0.99883	0.99666
30.13253	1	0.99906	0.99668
30.18255	1	0.99927	0.99669
30.23256	1	0.99946	0.99671
30.28257	1	0.99961	0.99673
30.33258	1	0.99973	0.99674
30.3826	1	0.99981	0.99676
30.43261	1	0.99986	0.99677
30.48262	1	0.99988	0.99679
30.53263	1	0.99985	0.99681
30.58265	1	0.99979	0.99682
30.63266	1	0.9997	0.99684
30.68267	1	0.99958	0.99685
30.73268	1	0.99943	0.99687
30.7827	1	0.99925	0.99688
30.83271	1	0.99904	0.9969
30.88272	1	0.99882	0.99691
30.93273	1	0.99858	0.99693
30.98275	1	0.99832	0.99694
31.03276	1	0.99806	0.99696
31.08277	1	0.99779	0.99697
31.13278	1	0.99752	0.99699
31.1828	1	0.99726	0.997
31.23281	1	0.99701	0.99702
31.28282	1	0.99676	0.99703
31.33283	1	0.99654	0.99705
31.38285	1	0.99633	0.99706
31.43286	1	0.99614	0.99707
31.48287	1	0.99598	0.99709
31.53288	1	0.99585	0.9971
31.5829	1	0.99575	0.99711
31.63291	1	0.99568	0.99713
31.68292	1	0.99564	0.99714
31.73293	1	0.99564	0.99715
31.78295	1	0.99567	0.99717
31.83296	1	0.99573	0.99718
31.88297	1	0.99582	0.99719
31.93298	1	0.99594	0.99721
31.983	1	0.99609	0.99722
32.03301	1	0.99626	0.99723
32.08302	1	0.99646	0.99725
32.13303	1	0.99668	0.99726
32.18305	1	0.99691	0.99727
32.23306	1	0.99716	0.99728
32.28307	1	0.99741	0.9973
32.33308	1	0.99767	0.99731
32.3831	1	0.99793	0.99732
32.43311	1	0.99819	0.99733
32.48312	1	0.99844	0.99734
32.53313	1	0.99868	0.99736
32.58315	1	0.99891	0.99737
32.63316	1	0.99912	0.99738
32.68317	1	0.9993	0.99739
32.73318	1	0.99947	0.9974
32.7832	1	0.99961	0.99742
32.83321	1	0.99972	0.99743
32.88322	1	0.99981	0.99744
32.93323	1	0.99986	0.99745
32.98325	1	0.99989	0.99746
33.03326	1	0.99988	0.99747
33.08327	1	0.99984	0.99748
33.13328	1	0.99978	0.9975
33.1833	1	0.99969	0.99751
33.23331	1	0.99957	0.99752
33.28332	1	0.99942	0.99753
33.33333	1	0.99926	0.99754
33.38335	1	0.99907	0.99755
33.43336	1	0.99887	0.99756
33.48337	1	0.99866	0.99757
33.53338	1	0.99844	0.99758
33.5834	1	0.99821	0.99759
33.63341	1	0.99798	0.9976
33.68342	1	0.99775	0.99761
33.73343	1	0.99753	0.99762
33.78345	1	0.99732	0.99763
33.83346	1	0.99712	0.99764
33.88347	1	0.99693	0.99766
33.93348	1	0.99676	0.99767
33.9835	1	0.99661	0.99768
34.03351	1	0.99649	0.99769
34.08352	1	0.99639	0.9977
34.13353	1	0.99632	0.99771
34.18355	1	0.99627	0.99772
34.23356	1	0.99625	0.99772
34.28357	1	0.99626	0.99773
34.33358	1	0.9963	0.99774
34.3836	1	0.99636	0.99775
34.43361	1	0.99645	0.99776
34.48362	1	0.99657	0.99777
34.53363	1	0.99671	0.99778
34.58365	1	0.99687	0.99779
34.63366	1	0.99705	0.9978
34.68367	1	0.99724	0.99781
34.73368	1	0.99745	0.99782
34.7837	1	0.99766	0.99783
34.83371	1	0.99788	0.99784
34.88372	1	0.9981	0.99785
34.93373	1	0.99833	0.99786
34.98375	1	0.99855	0.99786
35.03376	1	0.99876	0.99787
35.08377	1	0.99896	0.99788
35.13378	1	0.99914	0.99789
35.1838	1	0.99931	0.9979
35.23381	1	0.99947	0.99791
35.28382	1	0.9996	0.99792
35.33383	1	0.99971	0.99793
35.38385	1	0.99979	0.99793
35.43386	1	0.99985	0.99794
35.48387	1	0.99988	0.99795
35.53388	1	0.99989	0.99796
35.5839	1	0.99987	0.99797
35.63391	1	0.99983	0.99798
35.68392	1	0.99976	0.99799
35.73393	1	0.99967	0.99799
35.78395	1	0.99955	0.998
35.83396	1	0.99942	0.99801
35.88397	1	0.99926	0.99802
35.93398	1	0.9991	0.99803
35.984	1	0.99892	0.99803
36.03401	1	0.99873	0.99804
36.08402	1	0.99853	0.99805
36.13403	1	0.99833	0.99806
36.18405	1	0.99813	0.99807
36.23406	1	0.99794	0.99807
36.28407	1	0.99775	0.99808
36.33408	1	0.99757	0.99809
36.3841	1	0.9974	0.9981
36.43411	1	0.99724	0.9981
36.48412	1	0.9971	0.99811
36.53413	1	0.99699	0.99812
36.58415	1	0.99689	0.99813
36.63416	1	0.99681	0.99813
36.68417	1	0.99676	0.99814
36.73418	1	0.99673	0.99815
36.7842	1	0.99672	0.99816
36.83421	1	0.99674	0.99816
36.88422	1	0.99679	0.99817
36.93423	1	0.99686	0.99818
36.98425	1	0.99695	0.99819
37.03426	1	0.99706	0.99819
37.08427	1	0.99719	0.9982
37.13428	1	0.99733	0.99821
37.1843	1	0.99749	0.99821
37.23431	1	0.99767	0.99822
37.28432	1	0.99785	0.99823
37.33433	1	0.99804	0.99824
37.38435	1	0.99823	0.99824
37.43436	1	0.99843	0.99825
37.48437	1	0.99862	0.99826
37.53438	1	0.99881	0.99826
37.5844	1	0.99899	0.99827
37.63441	1	0.99916	0.99828
37.68442	1	0.99931	0.99828
37.73443	1	0.99946	0.99829
37.78445	1	0.99958	0.9983
37.83446	1	0.99968	0.9983
37.88447	1	0.99977	0.99831
37.93448	1	0.99983	0.99832
37.9845	1	0.99987	0.99832
38.03451	1	0.99989	0.99833
38.08452	1	0.99989	0.99834
38.13453	1	0.99986	0.99834
38.18455	1	0.99981	0.99835
38.23456	1	0.99974	0.99835
38.28457	1	0.99964	0.99836
38.33458	1	0.99953	0.99837
38.3846	1	0.99941	0.99837
38.43461	1	0.99927	0.99838
38.48462	1	0.99912	0.99839
38.53463	1	0.99895	0.99839
38.58465	1	0.99878	0.9984
38.63466	1	0.99861	0.9984
38.68467	1	0.99843	0.99841
38.73468	1	0.99826	0.99842
38.7847	1	0.99809	0.99842
38.83471	1	0.99792	0.99843
38.88472	1	0.99777	0.99843
38.93473	1	0.99763	0.99844
38.98475	1	0.9975	0.99845
39.03476	1	0.99738	0.99845
39.08477	1	0.99728	0.99846
39.13478	1	0.99721	0.99846
39.1848	1	0.99715	0.99847
39.23481	1	0.99711	0.99848
39.28482	1	0.9971	0.99848
39.33483	1	0.9971	0.99849
39.38485	1	0.99713	0.99849
39.43486	1	0.99718	0.9985
39.48487	1	0.99725	0.9985
39.53488	1	0.99733	0.99851
39.5849	1	0.99744	0.99852
39.63491	1	0.99756	0.99852
39.68492	1	0.9977	0.99853
39.73493	1	0.99784	0.99853
39.78495	1	0.998	0.99854
39.83496	1	0.99817	0.99854
39.88497	1	0.99833	0.99855
39.93498	1	0.99851	0.99855
39.985	1	0.99868	0.99856
40.03501	1	0.99885	0.99856
40.08502	1	0.99901	0.99857
40.13503	1	0.99916	0.99857
40.18505	1	0.99931	0.99858
40.23506	1	0.99944	0.99859
40.28507	1	0.99956	0.99859
40.33508	1	0.99966	0.9986
40.3851	1	0.99974	0.9986
40.43511	1	0.99981	0.99861
40.48512	1	0.99986	0.99861
40.53513	1	0.99988	0.99862
40.58515	1	0.99989	0.99862
40.63516	1	0.99987	0.99863
40.68517	1	0.99984	0.99863
40.73518	1	0.99979	0.99864
40.7852	1	0.99971	0.99864
40.83521	1	0.99962	0.99865
40.88522	1	0.99952	0.99865
40.93523	1	0.9994	0.99866
40.98525	1	0.99927	0.99866
41.03526	1	0.99913	0.99867
41.08527	1	0.99898	0.99867
41.13528	1	0.99883	0.99868
41.1853	1	0.99867	0.99868
41.23531	1	0.99852	0.99869
41.28532	1	0.99836	0.99869
41.33533	1	0.99821	0.99869
41.38535	1	0.99807	0.9987
41.43536	1	0.99794	0.9987
41.48537	1	0.99781	0.99871
41.53538	1	0.9977	0.99871
41.5854	1	0.99761	0.99872
41.63541	1	0.99753	0.99872
41.68542	1	0.99747	0.99873
41.73543	1	0.99742	0.99873
41.78545	1	0.9974	0.99874
41.83546	1	0.99739	0.99874
41.88547	1	0.99741	0.99875
41.93548	1	0.99744	0.99875
41.9855	1	0.99749	0.99875
42.03551	1	0.99756	0.99876
42.08552	1	0.99765	0.99876
42.13553	1	0.99775	0.99877
42.18555	1	0.99786	0.99877
42.23556	1	0.99799	0.99878
42.28557	1	0.99812	0.99878
42.33558	1	0.99827	0.99879
42.3856	1	0.99842	0.99879
42.43561	1	0.99857	0.99879
42.48562	1	0.99872	0.9988
42.53563	1	0.99887	0.9988
42.58565	1	0.99902	0.99881
42.63566	1	0.99916	0.99881
42.68567	1	0.9993	0.99882
42.73568	1	0.99942	0.99882
42.7857	1	0.99953	0.99882
42.83571	1	0.99963	0.99883
42.88572	1	0.99972	0.99883
42.93573	1	0.99978	0.99884
42.98575	1	0.99983	0.99884
43.03576	1	0.99987	0.99884
43.08577	1	0.99988	0.99885
43.13578	1	0.99988	0.99885
43.1858	1	0.99986	0.99886
43.23581	1	0.99982	0.99886
43.28582	1	0.99976	0.99886
43.33583	1	0.99969	0.99887
43.38585	1	0.9996	0.99887
43.43586	1	0.9995	0.99888
43.48587	1	0.99939	0.99888
43.53588	1	0.99927	0.99888
43.5859	1	0.99914	0.99889
43.63591	1	0.99901	0.99889
43.68592	1	0.99887	0.9989
43.73593	1	0.99873	0.9989
43.78595	1	0.99859	0.9989
43.83596	1	0.99845	0.99891
43.88597	1	0.99832	0.99891
43.93598	1	0.99819	0.99892
43.986	1	0.99808	0.99892
44.03601	1	0.99797	0.99892
44.08602	1	0.99788	0.99893
44.13603	1	0.9978	0.99893
44.18605	1	0.99773	0.99893
44.23606	1	0.99768	0.99894
44.28607	1	0.99765	0.99894
44.33608	1	0.99764	0.99895
44.3861	1	0.99764	0.99895
44.43611	1	0.99766	0.99895
44.48612	1	0.9977	0.99896
44.53613	1	0.99775	0.99896
44.58615	1	0.99782	0.99896
44.63616	1	0.9979	0.99897
44.68617	1	0.998	0.99897
44.73618	1	0.99811	0.99897
44.7862	1	0.99822	0.99898
44.83621	1	0.99835	0.99898
44.88622	1	0.99848	0.99899
44.93623	1	0.99862	0.99899
44.98625	1	0.99875	0.99899
45.03626	1	0.99889	0.999
45.08627	1	0.99903	0.999
45.13628	1	0.99916	0.999
45.1863	1	0.99928	0.99901
45.23631	1	0.9994	0.99901
45.28632	1	0.99951	0.99901
45.33633	1	0.9996	0.99902
45.38635	1	0.99969	0.99902
45.43636	1	0.99976	0.99902
45.48637	1	0.99981	0.99903
45.53638	1	0.99985	0.99903
45.5864	1	0.99987	0.99903
45.63641	1	0.99988	0.99904
45.68642	1	0.99987	0.99904
45.73643	1	0.99984	0.99904
45.78645	1	0.9998	0.99905
45.83646	1	0.99974	0.99905
45.88647	1	0.99967	0.99905
45.93648	1	0.99959	0.99906
45.9865	1	0.99949	0.99906
46.03651	1	0.99939	0.99906
46.08652	1	0.99927	0.99907
46.13653	1	0.99915	0.99907
46.18655	1	0.99903	0.99907
46.23656	1	0.9989	0.99908
46.28657	1	0.99877	0.99908
46.33658	1	0.99865	0.99908
46.3866	1	0.99852	0.99908
46.43661	1	0.99841	0.99909
46.48662	1	0.9983	0.99909
46.53663	1	0.99819	0.99909
46.58665	1	0.9981	0.9991
46.63666	1	0.99802	0.9991
46.68667	1	0.99796	0.9991
46.73668	1	0.9979	0.99911
46.7867	1	0.99787	0.99911
46.83671	1	0.99785	0.99911
46.88672	1	0.99784	0.99912
46.93673	1	0.99785	0.99912
46.98675	1	0.99787	0.99912
47.03676	1	0.99791	0.99912
47.08677	1	0.99797	0.99913
47.13678	1	0.99803	0.99913
47.1868	1	0.99812	0.99913
47.23681	1	0.99821	0.99914
47.28682	1	0.99831	0.99914
47.33683	1	0.99842	0.99914
47.38685	1	0.99854	0.99914
47.43686	1	0.99866	0.99915
47.48687	1	0.99878	0.99915
47.53688	1	0.99891	0.99915
47.5869	1	0.99903	0.99916
47.63691	1	0.99915	0.99916
47.68692	1	0.99927	0.99916
47.73693	1	0.99938	0.99916
47.78695	1	0.99948	0.99917
47.83696	1	0.99958	0.99917
47.88697	1	0.99966	0.99917
47.93698	1	0.99973	0.99918
47.987	1	0.99979	0.99918
48.03701	1	0.99983	0.99918
48.08702	1	0.99986	0.99918
48.13703	1	0.99987	0.99919
48.18705	1	0.99987	0.99919
48.23706	1	0.99986	0.99919
48.28707	1	0.99982	0.9992
48.33708	1	0.99978	0.9992
48.3871	1	0.99972	0.9992
48.43711	1	0.99965	0.9992
48.48712	1	0.99957	0.99921
48.53713	1	0.99948	0.99921
48.58715	1	0.99938	0.99921
48.63716	1	0.99927	0.99921
48.68717	1	0.99916	0.99922
48.73718	1	0.99904	0.99922
48.7872	1	0.99893	0.99922
48.83721	1	0.99881	0.99922
48.88722	1	0.9987	0.99923
48.93723	1	0.99859	0.99923
48.98725	1	0.99848	0.99923
49.03726	1	0.99838	0.99923
49.08727	1	0.99829	0.99924
49.13728	1	0.99822	0.99924
49.1873	1	0.99815	0.99924
49.23731	1	0.99809	0.99924
49.28732	1	0.99805	0.99925
49.33733	1	0.99802	0.99925
49.38735	1	0.99801	0.99925
49.43736	1	0.99801	0.99925
49.48737	1	0.99802	0.99926
49.53738	1	0.99805	0.99926
49.5874	1	0.99809	0.99926
49.63741	1	0.99815	0.99926
49.68742	1	0.99822	0.99927
49.73743	1	0.99829	0.99927
49.78745	1	0.99838	0.99927
49.83746	1	0.99848	0.99927
49.88747	1	0.99858	0.99928
49.93748	1	0.99869	0.99928
49.9875	1	0.9988	0.99928
50.03751	1	0.99892	0.99928
50.08752	1	0.99903	0.99929
50.13753	1	0.99915	0.99929
50.18755	1	0.99926	0.99929
50.23756	1	0.99936	0.99929
50.28757	1	0.99946	0.9993
50.33758	1	0.99955	0.9993
50.3876	1	0.99963	0.9993
50.43761	1	0.9997	0.9993
50.48762	1	0.99976	0.99931
50.53763	1	0.99981	0.99931
50.58765	1	0.99984	0.99931
50.63766	1	0.99986	0.99931
50.68767	1	0.99987	0.99931
50.73768	1	0.99986	0.99932
50.7877	1	0.99984	0.99932
50.83771	1	0.99981	0.99932
50.88772	1	0.99976	0.99932
50.93773	1	0.9997	0.99933
50.98775	1	0.99963	0.99933
51.03776	1	0.99955	0.99933
51.08777	1	0.99946	0.99933
51.13778	1	0.99937	0.99933
51.1878	1	0.99927	0.99934
51.23781	1	0.99917	0.99934
51.28782	1	0.99906	0.99934
51.33783	1	0.99895	0.99934
51.38785	1	0.99884	0.99935
51.43786	1	0.99874	0.99935
51.48787	1	0.99864	0.99935
51.53788	1	0.99855	0.99935
51.5879	1	0.99846	0.99935
51.63791	1	0.99838	0.99936
51.68792	1	0.99831	0.99936
51.73793	1	0.99825	0.99936
51.78795	1	0.99821	0.99936
51.83796	1	0.99818	0.99936
51.88797	1	0.99815	0.99937
51.93798	1	0.99815	0.99937
